	word	quideword	cerf	pos
940	bakery		B2	noun
941	bang		B2	noun
942	bar	LONG PIECE	B2	noun
943	barrier	PREVENTING	B2	noun
944	base	MILITARY	B2	noun
945	basis	METHOD	B2	noun
946	battle	PROBLEMS/ILLNESS	B2	noun
947	beam		B2	noun
948	bell	METAL OBJECT	B2	noun
949	bend		B2	noun
950	billion		B2	noun
951	blade		B2	noun
952	bonus	EXTRA THING	B2	noun
953	bonus	EXTRA MONEY	B2	noun
954	bow	KNOT	B2	noun
955	bow	WEAPON	B2	noun
956	breakthrough		B2	noun
957	bullet		B2	noun
958	calendar	APPOINTMENTS	B2	noun
959	candidate	JOB/ELECTION	B2	noun
960	carnival	CELEBRATION	B2	noun
961	carnival	ENTERTAINMENT	B2	noun
962	cart		B2	noun
963	category		B2	noun
964	cause	REASON WHY	B2	noun
965	cell	ROOM	B2	noun
966	cemetery		B2	noun
967	chain	EVENTS	B2	noun
968	citizen	TOWN/CITY	B2	noun
969	claim	DEMAND	B2	noun
970	clause		B2	noun
971	clue	SIGN	B2	noun
972	accessory		C1	noun
973	agency	ORGANIZATION	C1	noun
974	agenda	MEETING	C1	noun
975	aid	EQUIPMENT	C1	noun
976	ally	PERSON	C1	noun
977	amateur	HOBBY	C1	noun
978	amateur	NO SKILL	C1	noun
979	angle	DIRECTION	C1	noun
980	angle	WAY OF THINKING	C1	noun
981	asset	USEFUL	C1	noun
982	attorney		C1	noun
983	avenue	STREET	C1	noun
984	basis	REASON	C1	noun
985	basis	BEGINNING	C1	noun
986	bid	ATTEMPT	C1	noun
987	blank	SPACE	C1	noun
988	boundary	LINE	C1	noun
989	boundary	LIMIT	C1	noun
990	bracket	GROUP	C1	noun
991	breakdown	FAILURE	C1	noun
992	bubble		C1	noun
993	burden		C1	noun
994	call	VISIT	C1	noun
995	campaign	ACTIVITIES	C1	noun
996	campaign	WAR	C1	noun
997	cause	PRINCIPLE	C1	noun
998	charge	CRIME	C1	noun
999	chore		C1	noun
1000	clutch	ENGINE	C1	noun
1001	code	RULES	C1	noun
1002	column	NUMBERS/WORDS	C1	noun
1003	advocate		C2	noun
1004	agenda	IMPORTANT SUBJECTS	C2	noun
1005	ally	COUNTRY	C2	noun
1006	arch		C2	noun
1007	arm	CHAIR	C2	noun
1008	assembly	GROUP	C2	noun
1009	attribute		C2	noun
1010	avenue	POSSIBILITY	C2	noun
1011	back	SEAT	C2	noun
1012	band	THIN PIECE	C2	noun
1013	barn		C2	noun
1014	base	MAIN PLACE	C2	noun
1015	base	MAIN PART	C2	noun
1016	battle	ARGUMENT	C2	noun
1017	bed	GROUND	C2	noun
1018	bet	GUESS	C2	noun
1019	blanket	LAYER	C2	noun
1020	blend		C2	noun
1021	block	STOP PROGRESS	C2	noun
1022	blow	HIT	C2	noun
1023	blow	BAD EVENT	C2	noun
1024	body	GROUP	C2	noun
1025	break	OPPORTUNITY	C2	noun
1026	breakdown	division	C2	noun
1027	bridge	CONNECTION	C2	noun
1028	buzz	SOUND	C2	noun
1029	care	WORRY	C2	noun
1030	case	ARGUMENT	C2	noun
1031	ceiling	AMOUNT	C2	noun
1032	certainty	SURE THING	C2	noun
1033	challenge	DISAGREEMENT	C2	noun
1034	champion	SUPPORT	C2	noun
1035	chancellor	GOVERNMENT	C2	noun
1036	chancellor	LEADER	C2	noun
1037	charm	LUCKY	C2	noun
1038	chest	BOX	C2	noun
1039	chill	FEAR	C2	noun
1040	circuit	TRACK	C2	noun
1041	circuit	ELECTRIC	C2	noun
1042	circuit	EVENTS	C2	noun
1043	civilian		C2	noun
1044	clash	FIGHT	C2	noun
1045	clash	DIFFERENCE	C2	noun
1046	climate	SITUATION	C2	noun
1047	biology		A2	noun
1048	chicken	MEAT	A2	noun
1049	access	METHOD	B1	noun
1050	behavior		B1	noun
1051	care	ATTENTION	B1	noun
1052	chance	LUCK	B1	noun
1053	absence	NOT EXISTING	B2	noun
1054	agriculture		B2	noun
1055	balance	WEIGHT	B2	noun
1056	board	MEALS	B2	noun
1057	cardboard		B2	noun
1058	centigrade		B2	noun
1059	chaos		B2	noun
1060	cloth	MATERIAL	B2	noun
1061	aid	SUPPLIES	C1	noun
1062	applause		C1	noun
1063	archaeology		C1	noun
1064	brass	METAL	C1	noun
1065	coal	FUEL	C1	noun
1066	age	OLD	C2	noun
1067	alarm	WORRY	C2	noun
1068	artificial intelligence		C2	noun
1069	assembly	BUILD	C2	noun
1070	awe		C2	noun
1071	baggage	FEELINGS	C2	noun
1072	bark	TREE	C2	noun
1073	blackmail		C2	noun
1074	blood	FAMILY ORIGIN	C2	noun
1075	bribery		C2	noun
1076	bureaucracy	RULES	C2	noun
1077	cause	REASON FOR	C2	noun
1078	color	INTEREST	C2	noun
1079	color	SKIN	C2	noun
1080	afternoon		A1	noun
1081	age	HOW OLD	A1	noun
1082	April		A1	noun
1083	August		A1	noun
1084	building		A2	noun
1085	chain	METAL RINGS	A2	noun
1086	change	DIFFERENCE	A2	noun
1087	change	SOMETHING NEW	A2	noun
1088	advantage	USEFUL THING	B1	noun
1089	attack		B1	noun
1090	battle	WAR	B1	noun
1091	benefit	HELP	B1	noun
1092	challenge	DIFFICULT	B1	noun
1093	chance	POSSIBILITY	B1	noun
1094	charge	MONEY	B1	noun
1095	chili	VEGETABLE	B1	noun
1096	cod		B1	noun
1097	absence	NOT PRESENT	B2	noun
1098	abuse	BAD TREATMENT	B2	noun
1099	abuse	WRONG USE	B2	noun
1100	advance	PROGRESS	B2	noun
1101	advantage	SUCCESS	B2	noun
1102	analysis		B2	noun
1103	backup	EXTRA HELP	B2	noun
1104	belief	IDEA	B2	noun
1105	campus		B2	noun
1106	class	ECONOMIC GROUP	B2	noun
1107	collapse		B2	noun
1108	abuse	WRONG ACTION	C1	noun
1109	analogy		C2	noun
1110	bias		C2	noun
1111	bureaucracy	GOVERNMENT	C2	noun
1112	burial		C2	noun
1113	cargo		C2	noun
1114	catastrophe		C2	noun
1115	chili	FOOD	C2	noun
1116	accommodations		B2	noun
1117	belongings		B2	noun
1118	bacteria		C1	noun
1119	atmosphere	FEELING	B1	noun
1120	bottom	LOWEST POSITION	B1	noun
1121	background	SOUND	B2	noun
1122	act	FALSE BEHAVIOR	C2	noun
1123	air	QUALITY	C2	noun
1124	buzz	EXCITEMENT	C2	noun
1125	chill	COLD	C2	noun
1126	change	NEW EXPERIENCE	B1	noun
1127	begin	START TO HAPPEN	A1	verb
1128	come	ARRIVE	A1	verb
1129	arrive	REACH A PLACE	A2	verb
1130	chat	COMMUNICATE ONLINE	A2	verb
1131	close	PUBLIC PLACE	A2	verb
1132	appear	BE SEEN	B1	verb
1133	appear	SEEM	B1	verb
1134	apply	REQUEST	B1	verb
1135	blog		B1	verb
1136	burn	PRODUCE FLAMES	B1	verb
1137	agree	SAY YES	B2	verb
1138	apply	AFFECT	B2	verb
1139	belong	RIGHT PLACE	B2	verb
1140	brake		B2	verb
1141	climb	MOVE HIGHER	B2	verb
1142	collapse	OBJECT	B2	verb
1143	collapse	PERSON	B2	verb
1144	come	HAPPEN	B2	verb
1145	come	DIFFERENT STATE	B2	verb
1146	agree	BE THE SAME	C1	verb
1147	arise		C1	verb
1148	beware		C1	verb
1149	collaborate		C1	verb
1150	bubble	LIQUID	C2	verb
1151	buzz	SOUND	C2	verb
1152	buzz	ENERGY	C2	verb
1153	clash	FIGHT	C2	verb
1154	clash	COLOR	C2	verb
1155	clash	EVENT	C2	verb
1156	coincide	HAPPEN TOGETHER	C2	verb
1157	coincide	BE THE SAME	C2	verb
1158	collapse	FAIL	C2	verb
1159	buy		A1	verb
1160	check	MARK	A1	verb
1161	believe	THINK	A2	verb
1162	accompany	GO WITH	B1	verb
1163	admire	LOOK AT	B1	verb
1164	allow	GIVE PERMISSION	B1	verb
1165	answer	TEST	B1	verb
1166	change	IN STORE	B1	verb
1167	comb		B1	verb
1168	abandon	LEAVE	B2	verb
1169	abolish		B2	verb
1170	absorb	TAKE IN	B2	verb
1171	accept	ADMIT	B2	verb
1172	accept	ALLOW TO JOIN	B2	verb
1173	accuse		B2	verb
1174	affect	CAUSE CHANGE	B2	verb
1175	amuse	KEEP INTERESTED	B2	verb
1176	approach	DEAL WITH	B2	verb
1177	balance	EQUAL IMPORTANCE 	B2	verb
1178	block	PREVENT	B2	verb
1179	boost		B2	verb
1180	catch	DISCOVER	B2	verb
1181	catch	CRIMINAL	B2	verb
1182	cause		B2	verb
1183	chop		B2	verb
1184	abandon	STOP DOING	C1	verb
1185	absorb	REMEMBER	C1	verb
1186	accomplish		C1	verb
1187	acknowledge	ACCEPT	C1	verb
1188	address	DEAL WITH	C1	verb
1189	alarm		C1	verb
1190	allocate		C1	verb
1191	allow	TIME/MONEY	C1	verb
1192	anticipate		C1	verb
1193	apply	USE	C1	verb
1194	assign		C1	verb
1195	associate	TWO THINGS/PEOPLE	C1	verb
1196	assure	MAKE CERTAIN	C1	verb
1197	attain		C1	verb
1198	block	CANNOT SEE	C1	verb
1199	bully		C1	verb
1200	cap		C1	verb
1201	classify		C1	verb
1202	address	BUILDING DETAILS	C2	verb
1203	advocate		C2	verb
1204	alert		C2	verb
1205	allow	NOT PREVENT	C2	verb
1206	amend		C2	verb
1207	appreciate	UNDERSTAND	C2	verb
1208	arouse		C2	verb
1209	assemble	BUILD	C2	verb
1210	attach	INCLUDE	C2	verb
1211	back	SUPPORT	C2	verb
1212	bind	TIE	C2	verb
1213	bind	UNITE	C2	verb
1214	blackmail		C2	verb
1215	block	STOP PROGRESS	C2	verb
1216	boast	HAVE	C2	verb
1217	carry	HAVE	C2	verb
1218	carry	SUPPORT	C2	verb
1219	chase	TRY	C2	verb
1220	cloud		C2	verb
1221	color	AFFECT	C2	verb
1222	begin	START TO DO	A2	verb
1223	break	SEPARATE	A2	verb
1224	break	NOT WORK	A2	verb
1225	call	TELEPHONE	A2	verb
1226	change	DIFFERENT	A2	verb
1227	change	CLOTHES	A2	verb
1228	change	JOURNEY	A2	verb
1229	click	COMPUTER	A2	verb
1230	accept	AGREE TO TAKE	B1	verb
1231	agree	DECIDE	B1	verb
1232	attack	TRY TO HURT	B1	verb
1233	bite		B1	verb
1234	boil	CONTAINER	B1	verb
1235	bounce	MOVE UP	B1	verb
1236	break	INTERRUPT	B1	verb
1237	burn	DESTROY	B1	verb
1238	charge	MONEY	B1	verb
1239	check	FIND OUT	B1	verb
1240	alter		B2	verb
1241	balance	NOT FALLING	B2	verb
1242	bend	CURVE	B2	verb
1243	benefit		B2	verb
1244	blink	EYES	B2	verb
1245	bother	MAKE AN EFFORT	B2	verb
1246	break	END	B2	verb
1247	burst	BREAK APART	B2	verb
1248	chew	EAT	B2	verb
1249	chew	BITE	B2	verb
1250	close	STOP OPERATING	B2	verb
1251	coach		B2	verb
1252	collect	MONEY	B2	verb
1253	accelerate	HAPPEN	C1	verb
1254	accumulate		C1	verb
1255	allow	MAKE POSSIBLE	C1	verb
1256	applaud	CLAP	C1	verb
1257	bet		C1	verb
1258	broaden		C1	verb
1259	cater		C1	verb
1260	arch		C2	verb
1261	assemble	GROUP	C2	verb
1262	battle		C2	verb
1263	beat	SOUND	C2	verb
1264	break	BECOME KNOWN	C2	verb
1265	catch	STICK	C2	verb
1266	circle	MOVE	C2	verb
1267	click	SOUND	C2	verb
1268	air force		B1	noun
1269	angel		B1	noun
1270	bomb		B1	noun
1271	chapel		C2	noun
1272	bombing		B2	noun
1273	assault		C2	noun
1274	combat		C2	noun
1275	bribe		C1	verb
1276	assault		C2	verb
1277	combat		C2	verb
1278	boiling		B2	adjective
1279	bear	HAVE CHILD	C2	verb
1280	asleep	FEELING	C2	adjective
1281	awesome	GOOD	A2	adjective
1282	blue	SAD	C2	adjective
1283	big	SUCCESSFUL	C1	adjective
1284	cast	LIGHT	C2	verb
1285	acceptable	GOOD ENOUGH	B1	adjective
1286	capable	GOOD AT DOING THINGS	B2	adjective
1287	available	ABLE TO GET	A2	adjective
1288	clinical	MEDICAL	C1	adjective
1289	alphabetical		B2	adjective
1290	additional		B2	adjective
1291	artificial	NOT NATURAL	B2	adjective
1292	beneficial		B2	adjective
1293	chemical		B2	adjective
1294	coastal		B2	adjective
1295	artificial	NOT SINCERE	C2	adjective
1296	clinical	NO EMOTION	C2	adjective
1297	arrogant		B2	adjective
1298	animated	FILM	B1	adjective
1299	addicted	DRUGS	B2	adjective
1300	advanced	HIGHER LEVEL	A2	adjective
1301	advanced	MODERN	B1	adjective
1302	attached	CONNECTED TO	B2	adjective
1303	barbecued		B1	adjective
1304	boiled		B1	adjective
1305	canned		B2	adjective
1306	amazed		B1	adjective
1307	annoyed		B1	adjective
1308	ashamed	EMBARRASSED	B1	adjective
1309	bored		B1	adjective
1310	addicted	LIKING	B2	adjective
1311	amused	FUNNY	B2	adjective
1312	astonished		B2	adjective
1313	bad-tempered		B2	adjective
1314	bothered		B2	adjective
1315	animated	EXCITEMENT	C2	adjective
1316	closed	NOT ACCEPTING IDEAS	C2	adjective
1317	adopted		B2	adjective
1318	closed	BUSINESS/STORE	A1	adjective
1319	better	HEALTHY	A1	adjective
1320	better	HIGHER STANDARD	A1	adjective
1321	beautiful	PLEASANT	A1	adjective
1322	beautiful	ATTRACTIVE	A1	adjective
1323	careful		A2	adjective
1324	cheerful	HAPPY	B1	adjective
1325	cheerful	MAKING YOU FEEL HAPPY	B2	adjective
1326	artistic	RELATING TO ART	B2	adjective
1327	classic		B2	adjective
1328	chronic		C2	adjective
1329	basic	MAIN	B1	adjective
1330	basic	NECESSARY	B1	adjective
1331	basic	SIMPLE	B1	adjective
1332	authentic		C1	adjective
1333	academic		B2	adjective
1334	apologetic		C2	adjective
1335	charismatic		C2	adjective
1336	atomic		B2	adjective
1337	automatic	MACHINE	B2	adjective
1338	amazing	GOOD	A2	adjective
1339	amusing		B1	adjective
1340	appalling		C2	adjective
1341	boring		A1	adjective
1342	amazing	SURPRISING	B1	adjective
1343	annoying		B1	adjective
1344	charming		B1	adjective
1345	astonishing		B2	adjective
1346	caring		B2	adjective
1347	circulation	NEWSPAPERS	C2	noun
1348	circulation	BLOOD	C2	noun
1349	childish	SILLY	B2	adjective
1350	childish	 OF A CHILD	B2	adjective
1351	capitalist		C2	adjective
1352	active	VOLCANO	C1	adjective
1353	attractive	BEAUTIFUL	A2	adjective
1354	aggressive	VIOLENT	B2	adjective
1355	assertive		C2	adjective
1356	careless		B1	adjective
1357	actually	TRUTH	A2	adverb
1358	badly	VERY MUCH	A2	adverb
1359	badly	VERY SERIOUSLY	A2	adverb
1360	certainly	NO DOUBT	A2	adverb
1361	certainly	AGREE	A2	adverb
1362	clearly	EASY	A2	adverb
1363	absolutely	COMPLETELY	B1	adverb
1364	actually	SURPRISE	B1	adverb
1365	clearly	CERTAIN	B1	adverb
1366	actually	OPPOSITE	B2	adverb
1367	admittedly		B2	adverb
1368	alternatively		B2	adverb
1369	apparently	AS HEARD/READ	B2	adverb
1370	apparently	SEEMS TRUE	B2	adverb
1371	basically	MOSTLY	B2	adverb
1372	badly	LOW QUALITY	A2	adverb
1373	approximately		B1	adverb
1374	adequately		B2	adverb
1375	badly	UNPLEASANT	B2	adverb
1376	brightly		B2	adverb
1377	barely		C1	adverb
1378	beautifully		B1	adverb
1379	amazingly		B1	adverb
1380	angrily		B1	adverb
1381	bravely		B1	adverb
1382	aggressively		B2	adverb
1383	anxiously		B2	adverb
1384	boldly		B2	adverb
1385	brilliantly		B2	adverb
1386	calmly		B2	adverb
1387	carelessly		B2	adverb
1388	cheerfully		B2	adverb
1389	closely	CONNECTED	B2	adverb
1390	automatically	MACHINE	B2	adverb
1391	arrangement	PLANS	B1	noun
1392	anxious	WORRIED	B1	adjective
1393	adventurous		B2	adjective
1394	ambitious	PERSON	B2	adjective
1395	anxious	EAGER	B2	adjective
1396	cautious		B2	adjective
1397	bloody	COVERED IN BLOOD	B2	adjective
1398	chatty	WRITING	C1	adjective
1399	bulky		C1	adjective
1400	cloudy		A2	adjective
1401	chatty	PERSON	C1	adjective
1402	alcoholic		B1	adjective
1403	alcoholic	PERSON	C2	adjective
1404	biological		B2	adjective
1405	abstract	ART	B2	adjective
1406	all right	WELL	A2	adjective
1407	alive	LIVING	B1	adjective
1408	asleep	SLEEPING	B1	adjective
1409	awake		B1	adjective
1410	blind	NO SIGHT	B1	adjective
1411	bump	BODY	C1	noun
1412	casual	CLOTHES	B1	adjective
1413	brief	SHORT	B1	adjective
1414	absolute		B2	adjective
1415	clichéd		C2	adjective
1416	coherent	UNDERSTAND	C2	adjective
1417	anyway	DESPITE	A2	adverb
1418	anyway	CHANGE SUBJECT	A2	adverb
1419	back	REPLY	A2	adverb
1420	anyway	MORE IMPORTANTLY	B1	adverb
1421	besides	EXTRA REASON	B1	adverb
1422	anyhow	DESPITE	B2	adverb
1423	anyhow	EARLIER SUBJECT	B2	adverb
1424	anyhow	MORE IMPORTANTLY	B2	adverb
1425	anyhow	CHANGING STATEMENT	C1	adverb
1426	bracket	SYMBOL	C1	noun
1427	ban		B2	verb
1428	bad	UNPLEASANT	A1	adjective
1429	best	BETTER THAN ALL	A1	adjective
1430	big	SIZE	A1	adjective
1431	black	COLOR	A1	adjective
1432	blue	COLOR	A1	adjective
1433	brown		A1	adjective
1434	clean	NOT DIRTY	A1	adjective
1435	close	NEAR	A1	adjective
1436	average	USUAL	A2	adjective
1437	awful	BAD	A2	adjective
1438	back	AT BACK	A2	adjective
1439	bad	LOW QUALITY	A2	adjective
1440	bright	COLOR	A2	adjective
1441	broken	DAMAGED	A2	adjective
1442	clear	TRANSPARENT	A2	adjective
1443	ancient		B1	adjective
1444	antique		B1	adjective
1445	average	AMOUNT	B1	adjective
1446	bad	SEVERE	B1	adjective
1447	bad	NOT LUCKY	B1	adjective
1448	blank	EMPTY	B1	adjective
1449	brand new		B1	adjective
1450	brilliant	VERY BRIGHT	B1	adjective
1451	broad	WIDE	B1	adjective
1452	clever		B1	adjective
1453	colorful	BRIGHT	B1	adjective
1454	absurd		B2	adjective
1455	accurate		B2	adjective
1456	adequate	ENOUGH	B2	adjective
1457	adequate	GOOD ENOUGH	B2	adjective
1458	appropriate		B2	adjective
1459	approximate		B2	adjective
1460	bizarre		B2	adjective
1461	bold	EASY TO NOTICE	B2	adjective
1462	breathtaking		B2	adjective
1463	circular	SHAPE	B2	adjective
1464	abnormal		C1	adjective
1465	average	NOT EXCELLENT	C1	adjective
1466	bare	NOT COVERED	C1	adjective
1467	adjacent		C2	adjective
1468	awesome	SPECIAL	C2	adjective
1469	bland	BORING	C2	adjective
1470	bleak	COLD	C2	adjective
1471	above	HIGHER POSITION	A1	adverb
1472	back	RETURNING	A1	adverb
1473	below	POSITION	A1	adverb
1474	above	MORE	A2	adverb
1475	across		A2	adverb
1476	anywhere	ANY PLACE	A2	adverb
1477	around	TO/IN A PLACE	A2	adverb
1478	away	DISTANCE FROM	A2	adverb
1479	apart	SEPARATE	B1	adverb
1480	around	IN A CIRCLE/CIRCULAR MOVEMENT	B1	adverb
1481	away	INTO PLACE	B1	adverb
1482	behind	BACK	B1	adverb
1483	below	LESS	B1	adverb
1484	alongside	NEXT TO	C1	adverb
1485	beyond	PLACE	C1	adverb
1486	bottom	LOWEST PART	A1	noun
1487	be	POSITION	A1	verb
1488	bitter	TASTE	B1	adjective
1489	bland	NO TASTE	C2	adjective
1490	affluent		C1	adjective
1491	bankrupt		C1	adjective
1492	check	MONEY	A2	noun
1493	asset	WORTH MONEY	C1	noun
1494	award		B2	verb
1495	bid		C2	verb
1496	calm	SEA/WEATHER	B1	adjective
1497	clear	WITHOUT CLOUDS	B1	adjective
1498	arid		C2	adjective
1499	bronze	METAL	C2	noun
1500	choice	RIGHT	B1	noun
1501	adapt	CHANGE BEHAVIOR	B2	verb
1502	aged		A2	adjective
1503	black	PEOPLE	A2	adjective
1504	blond		A2	adjective
1505	afraid	FEAR	A2	adjective
1506	angry		A2	adjective
1507	afraid	WORRIED	B1	adjective
1508	bad	EVIL	B1	adjective
1509	brave		B1	adjective
1510	brilliant	VERY INTELLIGENT	B1	adjective
1511	calm	PERSON	B1	adjective
1512	certain	NO DOUBT	B1	adjective
1513	cold	UNFRIENDLY	B1	adjective
1514	aware		B2	adjective
1515	awkward	EMBARRASSING	B2	adjective
1516	bitter	ANGRY	B2	adjective
1517	bitter	HATE	B2	adjective
1518	bitter	DISAPPOINTED	B2	adjective
1519	bold	BRAVE	B2	adjective
1520	bright	INTELLIGENT	B2	adjective
1521	bright	HAPPY	B2	adjective
1522	clumsy		B2	adjective
1523	alert		C1	adjective
1524	antisocial	PERSON	C1	adjective
1525	able	SMART	C2	adjective
1526	abrupt	QUICK	C2	adjective
1527	affectionate		C2	adjective
1528	blank	NO FEELING	C2	adjective
1529	blunt	RUDE	C2	adjective
1530	belief	TRUE	B2	noun
1531	boost		B2	noun
1532	close	FRIENDLY	A2	adjective
1533	close	RELATIVE	B1	adjective
1534	away	SPORTS	C1	adverb
1535	broken	NOT WORKING	A2	adjective
1536	bounce	E-MAIL	C2	verb
1537	bound	DIRECTION	C1	adjective
1538	abroad		B1	adverb
1539	aboard		C1	adverb
1540	busy	PERSON	A1	adjective
1541	busy	TIME	A2	adjective
1542	chief	HIGHEST IN RANK	B2	adjective
1543	available	NOT BUSY	A2	adjective
1544	breakable		B2	adjective
1545	acceptable	ALLOWED	C1	adjective
1546	affordable		C1	adjective
1547	changeable		C1	adjective
1548	accountable		C2	adjective
1549	attainable		C2	adjective
1550	annual		B1	adjective
1551	central	NEAR CENTER	B1	adjective
1552	accidental		B2	adjective
1553	analytical		C1	adjective
1554	bilingual		C1	adjective
1555	brutal		C1	adjective
1556	central	CITY	C1	adjective
1557	central	ORGANIZATION	C1	adjective
1558	central	IMPORTANT	C2	adjective
1559	classical	TRADITIONAL	C2	adjective
1560	closed	NOT OPEN	A1	adjective
1561	abandoned	EMPTY	B2	adjective
1562	abandoned	LEFT SOMEWHERE	B2	adjective
1563	armed	WEAPONS	B2	adjective
1564	balanced	FAIR	B2	adjective
1565	accepted		C1	adjective
1566	acclaimed		C1	adjective
1567	alleged		C1	adjective
1568	biased		C1	adjective
1569	allied		C2	adjective
1570	better	WELL	A2	adverb
1571	accessible		B2	adjective
1572	accessible	UNDERSTAND	C2	adjective
1573	artistic	CREATIVE ABILITY	B2	adjective
1574	athletic		B2	adjective
1575	chaotic		C1	adjective
1576	automatic	PERSON	C2	adjective
1577	automatic	CERTAIN	C2	adjective
1578	characteristic		C2	adjective
1579	burning	ON FIRE	B1	adjective
1580	challenging		B1	adjective
1581	beginning		A2	noun
1582	aspiration		C2	noun
1583	activity	EVENT	A2	noun
1584	active	BUSY	B1	adjective
1585	active	GRAMMAR	B1	adjective
1586	active	INVOLVED	B2	adjective
1587	alternative	DIFFERENT PLAN	B2	adjective
1588	alternative	NOT USUAL	B2	adjective
1589	attractive	INTERESTING	B2	adjective
1590	addictive		C1	adjective
1591	administrative		C1	adjective
1592	aggressive	DETERMINED	C1	adjective
1593	abusive		C2	adjective
1594	carefully		A2	adverb
1595	clearly	NOT CONFUSED	A2	adverb
1596	accidentally		B1	adverb
1597	briefly		B1	adverb
1598	accurately		B2	adverb
1599	actively		B2	adverb
1600	annually		B2	adverb
1601	appropriately		B2	adverb
1602	artificially		B2	adverb
1603	automatically	PERSON	B2	adverb
1604	basically	SIMPLY	B2	adverb
1605	casually		B2	adverb
1606	broadly		C1	adverb
1607	closely	VERY NEAR	C1	adverb
1608	closely	CAREFULLY	C1	adverb
1609	anchor	BOAT	C2	verb
1610	anchor	FASTEN	C2	verb
1611	ambitious	PLAN	B2	adjective
1612	ambiguous		C2	adjective
1613	analogous		C2	adjective
1614	anonymous		C2	adjective
1615	bossy		B2	adjective
1616	bloody	VIOLENT	C1	adjective
1617	chilly		C1	adjective
1618	all right	WITHOUT PROBLEMS	A1	adjective
1619	busy	PLACE	A1	adjective
1620	cheap		A1	adjective
1621	cold	TEMPERATURE	A1	adjective
1622	adult	FOR ADULTS	A2	adjective
1623	all right	PERMISSION	A2	adjective
1624	alone	WITHOUT PEOPLE	A2	adjective
1625	big	IMPORTANT	A2	adjective
1626	clear	EASY TO UNDERSTAND	A2	adjective
1627	absent		B1	adjective
1628	alike		B1	adjective
1629	all right	GOOD ENOUGH	B1	adjective
1630	bald		B1	adjective
1631	bright	LIGHT	B1	adjective
1632	certain	SURE TO HAPPEN	B1	adjective
1633	certain	PARTICULAR	B1	adjective
1634	clear	CERTAIN	B1	adjective
1635	abstract	IDEAS	B2	adjective
1636	actual	REAL	B2	adjective
1637	apparent	OBVIOUS	B2	adjective
1638	awkward	DIFFICULT	B2	adjective
1639	bad	NOT FRESH	B2	adjective
1640	bitter	COLD	B2	adjective
1641	casual	NOT PLANNED	B2	adjective
1642	chief	MOST IMPORTANT	B2	adjective
1643	close	RELATIONSHIP	B2	adjective
1644	colorful	UNUSUAL	B2	adjective
1645	adult	NOT A CHILD	C1	adjective
1646	alarming		C1	adjective
1647	amateur		C1	adjective
1648	ample		C1	adjective
1649	antisocial	BEHAVIOR	C1	adjective
1650	apparent	SEEMS TRUE	C1	adjective
1651	bad	PAINFUL	C1	adjective
1652	bare	NO CLOTHES	C1	adjective
1653	cheap	LOW QUALITY	C1	adjective
1654	civil		C1	adjective
1655	clear	NOT BLOCKED	C1	adjective
1656	close	SIMILAR	C1	adjective
1657	abrupt	SUDDEN	C2	adjective
1658	ahead	MORE PROGRESS	C2	adjective
1659	alive	PLACE	C2	adjective
1660	alive	CONTINUING	C2	adjective
1661	alone	ONLY ONE	C2	adjective
1662	arbitrary		C2	adjective
1663	awkward	WITHOUT BEAUTY	C2	adjective
1664	backward	LESS DEVELOPED	C2	adjective
1665	bare	BASIC	C2	adjective
1666	bare	EMPTY	C2	adjective
1667	bleak	NO HOPE	C2	adjective
1668	blunt	NOT SHARP	C2	adjective
1669	broad-minded		C2	adjective
1670	bronze	METAL	C2	adjective
1671	bronze	COLOR	C2	adjective
1672	carefree		C2	adjective
1673	circular	ARGUMENT	C2	adjective
1674	clean	NO CRIME	C2	adjective
1675	close	CAREFUL	C2	adjective
1676	coherent	CAREFUL THOUGHT	C2	adjective
1677	about		A1	adverb
1678	again	ONE MORE TIME	A1	adverb
1679	also		A1	adverb
1680	always	EVERY TIME	A1	adverb
1681	a.m.		A1	adverb
1682	best	MOST	A1	adverb
1683	after		A2	adverb
1684	afterward		A2	adverb
1685	again	AS BEFORE	A2	adverb
1686	ago		A2	adverb
1687	all	COMPLETELY	A2	adverb
1688	almost		A2	adverb
1689	already	BEFORE NOW	A2	adverb
1690	always	UNTIL NOW	A2	adverb
1691	always	FOREVER	A2	adverb
1692	anymore		A2	adverb
1693	anywhere	IN QUESTIONS/NEGATIVES	A2	adverb
1694	away	SOMEWHERE ELSE	A2	adverb
1695	before		A2	adverb
1696	above		B1	adverb
1697	ahead	IN FRONT	B1	adverb
1698	ahead	FUTURE	B1	adverb
1699	along	FORWARD	B1	adverb
1700	along	WITH YOU	B1	adverb
1701	aloud		B1	adverb
1702	already	EARLY	B1	adverb
1703	altogether	TOTAL	B1	adverb
